Cycle=1_Fc=3_X	Cycle=1_Fc=3_Y	Cycle=1_Fc=4_X	Cycle=1_Fc=4_Y	Cycle=1_Fc=4-3_X	Cycle=1_Fc=4-3_Y	Cycle=2_Fc=3_X	Cycle=2_Fc=3_Y	Cycle=2_Fc=4_X	Cycle=2_Fc=4_Y	Cycle=2_Fc=4-3_X	Cycle=2_Fc=4-3_Y	Cycle=3_Fc=3_X	Cycle=3_Fc=3_Y	Cycle=3_Fc=4_X	Cycle=3_Fc=4_Y	Cycle=3_Fc=4-3_X	Cycle=3_Fc=4-3_Y	Cycle=4_Fc=3_X	Cycle=4_Fc=3_Y	Cycle=4_Fc=4_X	Cycle=4_Fc=4_Y	Cycle=4_Fc=4-3_X	Cycle=4_Fc=4-3_Y	Cycle=5_Fc=3_X	Cycle=5_Fc=3_Y	Cycle=5_Fc=4_X	Cycle=5_Fc=4_Y	Cycle=5_Fc=4-3_X	Cycle=5_Fc=4-3_Y	Cycle=6_Fc=3_X	Cycle=6_Fc=3_Y	Cycle=6_Fc=4_X	Cycle=6_Fc=4_Y	Cycle=6_Fc=4-3_X	Cycle=6_Fc=4-3_Y	Cycle=7_Fc=3_X	Cycle=7_Fc=3_Y	Cycle=7_Fc=4_X	Cycle=7_Fc=4_Y	Cycle=7_Fc=4-3_X	Cycle=7_Fc=4-3_Y	Cycle=8_Fc=3_X	Cycle=8_Fc=3_Y	Cycle=8_Fc=4_X	Cycle=8_Fc=4_Y	Cycle=8_Fc=4-3_X	Cycle=8_Fc=4-3_Y	Cycle=9_Fc=3_X	Cycle=9_Fc=3_Y	Cycle=9_Fc=4_X	Cycle=9_Fc=4_Y	Cycle=9_Fc=4-3_X	Cycle=9_Fc=4-3_Y	Cycle=10_Fc=3_X	Cycle=10_Fc=3_Y	Cycle=10_Fc=4_X	Cycle=10_Fc=4_Y	Cycle=10_Fc=4-3_X	Cycle=10_Fc=4-3_Y	Cycle=11_Fc=3_X	Cycle=11_Fc=3_Y	Cycle=11_Fc=4_X	Cycle=11_Fc=4_Y	Cycle=11_Fc=4-3_X	Cycle=11_Fc=4-3_Y	Cycle=12_Fc=3_X	Cycle=12_Fc=3_Y	Cycle=12_Fc=4_X	Cycle=12_Fc=4_Y	Cycle=12_Fc=4-3_X	Cycle=12_Fc=4-3_Y	Cycle=13_Fc=3_X	Cycle=13_Fc=3_Y	Cycle=13_Fc=4_X	Cycle=13_Fc=4_Y	Cycle=13_Fc=4-3_X	Cycle=13_Fc=4-3_Y	Cycle=14_Fc=3_X	Cycle=14_Fc=3_Y	Cycle=14_Fc=4_X	Cycle=14_Fc=4_Y	Cycle=14_Fc=4-3_X	Cycle=14_Fc=4-3_Y	Cycle=15_Fc=3_X	Cycle=15_Fc=3_Y	Cycle=15_Fc=4_X	Cycle=15_Fc=4_Y	Cycle=15_Fc=4-3_X	Cycle=15_Fc=4-3_Y	Cycle=16_Fc=3_X	Cycle=16_Fc=3_Y	Cycle=16_Fc=4_X	Cycle=16_Fc=4_Y	Cycle=16_Fc=4-3_X	Cycle=16_Fc=4-3_Y	Cycle=17_Fc=3_X	Cycle=17_Fc=3_Y	Cycle=17_Fc=4_X	Cycle=17_Fc=4_Y	Cycle=17_Fc=4-3_X	Cycle=17_Fc=4-3_Y	Cycle=18_Fc=3_X	Cycle=18_Fc=3_Y	Cycle=18_Fc=4_X	Cycle=18_Fc=4_Y	Cycle=18_Fc=4-3_X	Cycle=18_Fc=4-3_Y	Cycle=19_Fc=3_X	Cycle=19_Fc=3_Y	Cycle=19_Fc=4_X	Cycle=19_Fc=4_Y	Cycle=19_Fc=4-3_X	Cycle=19_Fc=4-3_Y	Cycle=20_Fc=3_X	Cycle=20_Fc=3_Y	Cycle=20_Fc=4_X	Cycle=20_Fc=4_Y	Cycle=20_Fc=4-3_X	Cycle=20_Fc=4-3_Y	Cycle=21_Fc=3_X	Cycle=21_Fc=3_Y	Cycle=21_Fc=4_X	Cycle=21_Fc=4_Y	Cycle=21_Fc=4-3_X	Cycle=21_Fc=4-3_Y	Cycle=22_Fc=3_X	Cycle=22_Fc=3_Y	Cycle=22_Fc=4_X	Cycle=22_Fc=4_Y	Cycle=22_Fc=4-3_X	Cycle=22_Fc=4-3_Y	Cycle=23_Fc=3_X	Cycle=23_Fc=3_Y	Cycle=23_Fc=4_X	Cycle=23_Fc=4_Y	Cycle=23_Fc=4-3_X	Cycle=23_Fc=4-3_Y	Cycle=24_Fc=3_X	Cycle=24_Fc=3_Y	Cycle=24_Fc=4_X	Cycle=24_Fc=4_Y	Cycle=24_Fc=4-3_X	Cycle=24_Fc=4-3_Y	Cycle=25_Fc=3_X	Cycle=25_Fc=3_Y	Cycle=25_Fc=4_X	Cycle=25_Fc=4_Y	Cycle=25_Fc=4-3_X	Cycle=25_Fc=4-3_Y
696.4	23690	696.4	24307.6	696.4	617.639	696.4	23682.3	696.4	24272.8	696.4	590.486	696.4	23694.8	696.4	24268.8	696.4	573.996	696.4	23697.4	696.4	24266.5	696.4	569.07	696.4	23706.7	696.4	24282.4	696.4	575.729	696.4	23713.9	696.4	24296.3	696.4	582.371	696.4	23724	696.4	24318.4	696.4	594.34	696.4	23749	696.4	24356.7	696.4	607.701	696.4	23795.1	696.4	24405.2	696.4	610.119	696.4	23874.3	696.4	24480.3	696.4	605.971	696.4	23991.3	696.4	24575.4	696.4	584.119	696.4	24110.2	696.4	24759	696.4	648.77	696.4	24092.3	696.4	24574.1	696.4	481.736	696.4	24095.1	696.4	24557.9	696.4	462.767	696.4	24100.4	696.4	24553.4	696.4	452.961	696.4	24107.5	696.4	24553.5	696.4	445.941	696.4	24114.5	696.4	24554.4	696.4	439.945	696.4	24121.4	696.4	24555.8	696.4	434.42	696.4	24130.2	696.4	24559.3	696.4	429.105	696.4	24139.9	696.4	24563.5	696.4	423.66	696.4	24151.7	696.4	24569.3	696.4	417.689	696.4	24155.9	696.4	24566.9	696.4	411.041	696.4	24256	696.4	24732.6	696.4	476.609	696.4	24240.6	696.4	24614.6	696.4	373.971	696.4	24247.9	696.4	24614.2	696.4	366.295
696.5	23690	696.5	24307.6	696.5	617.625	696.5	23682.3	696.5	24272.8	696.5	590.471	696.5	23694.8	696.5	24268.8	696.5	573.99	696.5	23697.4	696.5	24266.5	696.5	569.07	696.5	23706.7	696.5	24282.4	696.5	575.725	696.5	23713.9	696.5	24296.3	696.5	582.381	696.5	23724	696.5	24318.4	696.5	594.34	696.5	23749	696.5	24356.7	696.5	607.697	696.5	23795.1	696.5	24405.2	696.5	610.115	696.5	23874.4	696.5	24480.3	696.5	605.961	696.5	23991.3	696.5	24575.4	696.5	584.105	696.5	24110.2	696.5	24759	696.5	648.766	696.5	24092.3	696.5	24574.1	696.5	481.73	696.5	24095.1	696.5	24557.9	696.5	462.76	696.5	24100.4	696.5	24553.4	696.5	452.957	696.5	24107.5	696.5	24553.5	696.5	445.941	696.5	24114.5	696.5	24554.4	696.5	439.949	696.5	24121.4	696.5	24555.8	696.5	434.416	696.5	24130.3	696.5	24559.3	696.5	429.1	696.5	24139.9	696.5	24563.5	696.5	423.655	696.5	24151.7	696.5	24569.3	696.5	417.689	696.5	24155.9	696.5	24566.9	696.5	411.041	696.5	24256	696.5	24732.6	696.5	476.596	696.5	24240.6	696.5	24614.6	696.5	373.967	696.5	24247.9	696.5	24614.2	696.5	366.289
696.6	23690	696.6	24307.6	696.6	617.629	696.6	23682.3	696.6	24272.8	696.6	590.477	696.6	23694.8	696.6	24268.8	696.6	573.986	696.6	23697.4	696.6	24266.5	696.6	569.07	696.6	23706.7	696.6	24282.4	696.6	575.719	696.6	23713.9	696.6	24296.3	696.6	582.377	696.6	23724	696.6	24318.4	696.6	594.336	696.6	23749	696.6	24356.7	696.6	607.691	696.6	23795.1	696.6	24405.2	696.6	610.109	696.6	23874.4	696.6	24480.3	696.6	605.957	696.6	23991.3	696.6	24575.4	696.6	584.1	696.6	24110.2	696.6	24759	696.6	648.75	696.6	24092.3	696.6	24574.1	696.6	481.73	696.6	24095.1	696.6	24557.9	696.6	462.77	696.6	24100.4	696.6	24553.4	696.6	452.951	696.6	24107.5	696.6	24553.5	696.6	445.938	696.6	24114.5	696.6	24554.4	696.6	439.945	696.6	24121.4	696.6	24555.8	696.6	434.42	696.6	24130.3	696.6	24559.3	696.6	429.105	696.6	24139.9	696.6	24563.5	696.6	423.648	696.6	24151.7	696.6	24569.3	696.6	417.686	696.6	24155.9	696.6	24566.9	696.6	411.036	696.6	24256	696.6	24732.6	696.6	476.58	696.6	24240.6	696.6	24614.6	696.6	373.961	696.6	24247.9	696.6	24614.2	696.6	366.289
696.7	23690	696.7	24307.6	696.7	617.629	696.7	23682.3	696.7	24272.8	696.7	590.471	696.7	23694.8	696.7	24268.8	696.7	573.99	696.7	23697.4	696.7	24266.5	696.7	569.08	696.7	23706.7	696.7	24282.4	696.7	575.73	696.7	23713.9	696.7	24296.3	696.7	582.371	696.7	23724	696.7	24318.4	696.7	594.33	696.7	23749	696.7	24356.7	696.7	607.701	696.7	23795.1	696.7	24405.2	696.7	610.109	696.7	23874.4	696.7	24480.3	696.7	605.938	696.7	23991.3	696.7	24575.4	696.7	584.096	696.7	24110.2	696.7	24759	696.7	648.746	696.7	24092.3	696.7	24574.1	696.7	481.73	696.7	24095.1	696.7	24557.9	696.7	462.766	696.7	24100.5	696.7	24553.4	696.7	452.951	696.7	24107.5	696.7	24553.5	696.7	445.932	696.7	24114.5	696.7	24554.4	696.7	439.939	696.7	24121.4	696.7	24555.8	696.7	434.416	696.7	24130.3	696.7	24559.3	696.7	429.09	696.7	24139.9	696.7	24563.5	696.7	423.648	696.7	24151.7	696.7	24569.3	696.7	417.68	696.7	24155.9	696.7	24566.9	696.7	411.039	696.7	24256	696.7	24732.6	696.7	476.58	696.7	24240.6	696.7	24614.6	696.7	373.971	696.7	24247.9	696.7	24614.2	696.7	366.285
696.8	23690	696.8	24307.6	696.8	617.629	696.8	23682.3	696.8	24272.8	696.8	590.471	696.8	23694.8	696.8	24268.8	696.8	573.99	696.8	23697.4	696.8	24266.5	696.8	569.08	696.8	23706.7	696.8	24282.4	696.8	575.727	696.8	23713.9	696.8	24296.3	696.8	582.371	696.8	23724	696.8	24318.4	696.8	594.33	696.8	23749	696.8	24356.7	696.8	607.697	696.8	23795.1	696.8	24405.2	696.8	610.109	696.8	23874.4	696.8	24480.3	696.8	605.932	696.8	23991.3	696.8	24575.4	696.8	584.076	696.8	24110.2	696.8	24759	696.8	648.74	696.8	24092.3	696.8	24574.1	696.8	481.727	696.8	24095.2	696.8	24557.9	696.8	462.76	696.8	24100.5	696.8	24553.4	696.8	452.956	696.8	24107.6	696.8	24553.5	696.8	445.932	696.8	24114.5	696.8	24554.4	696.8	439.945	696.8	24121.4	696.8	24555.8	696.8	434.41	696.8	24130.3	696.8	24559.3	696.8	429.096	696.8	24139.9	696.8	24563.5	696.8	423.658	696.8	24151.7	696.8	24569.3	696.8	417.689	696.8	24155.9	696.8	24566.9	696.8	411.039	696.8	24256	696.8	24732.6	696.8	476.58	696.8	24240.6	696.8	24614.6	696.8	373.971	696.8	24247.9	696.8	24614.2	696.8	366.279
696.9	23690	696.9	24307.6	696.9	617.629	696.9	23682.3	696.9	24272.8	696.9	590.466	696.9	23694.8	696.9	24268.8	696.9	573.986	696.9	23697.4	696.9	24266.5	696.9	569.08	696.9	23706.7	696.9	24282.4	696.9	575.721	696.9	23713.9	696.9	24296.3	696.9	582.371	696.9	23724.1	696.9	24318.4	696.9	594.33	696.9	23749	696.9	24356.7	696.9	607.691	696.9	23795.1	696.9	24405.2	696.9	610.1	696.9	23874.4	696.9	24480.3	696.9	605.92	696.9	23991.3	696.9	24575.4	696.9	584.061	696.9	24110.2	696.9	24759	696.9	648.73	696.9	24092.3	696.9	24574.1	696.9	481.721	696.9	24095.2	696.9	24557.9	696.9	462.766	696.9	24100.5	696.9	24553.4	696.9	452.949	696.9	24107.6	696.9	24553.5	696.9	445.927	696.9	24114.5	696.9	24554.4	696.9	439.93	696.9	24121.4	696.9	24555.8	696.9	434.41	696.9	24130.3	696.9	24559.3	696.9	429.09	696.9	24139.9	696.9	24563.5	696.9	423.654	696.9	24151.7	696.9	24569.3	696.9	417.689	696.9	24155.9	696.9	24566.9	696.9	411.035	696.9	24256	696.9	24732.5	696.9	476.568	696.9	24240.6	696.9	24614.6	696.9	373.971	696.9	24247.9	696.9	24614.2	696.9	366.291
697	23690	697	24307.6	697	617.625	697	23682.3	697	24272.8	697	590.459	697	23694.9	697	24268.8	697	573.99	697	23697.4	697	24266.5	697	569.08	697	23706.7	697	24282.4	697	575.721	697	23713.9	697	24296.3	697	582.371	697	23724.1	697	24318.4	697	594.337	697	23749	697	24356.7	697	607.691	697	23795.1	697	24405.2	697	610.096	697	23874.4	697	24480.3	697	605.92	697	23991.3	697	24575.4	697	584.057	697	24110.2	697	24759	697	648.727	697	24092.3	697	24574.1	697	481.717	697	24095.2	697	24557.9	697	462.76	697	24100.5	697	24553.4	697	452.949	697	24107.6	697	24553.5	697	445.93	697	24114.5	697	24554.4	697	439.926	697	24121.4	697	24555.9	697	434.42	697	24130.3	697	24559.4	697	429.1	697	24139.9	697	24563.5	697	423.648	697	24151.7	697	24569.3	697	417.689	697	24155.9	697	24566.9	697	411.029	697	24256	697	24732.5	697	476.559	697	24240.6	697	24614.6	697	373.971	697	24247.9	697	24614.2	697	366.287
697.1	23690	697.1	24307.6	697.1	617.619	697.1	23682.3	697.1	24272.8	697.1	590.459	697.1	23694.9	697.1	24268.8	697.1	573.986	697.1	23697.4	697.1	24266.5	697.1	569.086	697.1	23706.7	697.1	24282.4	697.1	575.727	697.1	23713.9	697.1	24296.3	697.1	582.377	697.1	23724.1	697.1	24318.4	697.1	594.33	697.1	23749.1	697.1	24356.7	697.1	607.691	697.1	23795.1	697.1	24405.2	697.1	610.09	697.1	23874.4	697.1	24480.3	697.1	605.915	697.1	23991.3	697.1	24575.4	697.1	584.051	697.1	24110.2	697.1	24759	697.1	648.721	697.1	24092.3	697.1	24574.1	697.1	481.711	697.1	24095.2	697.1	24557.9	697.1	462.756	697.1	24100.5	697.1	24553.4	697.1	452.955	697.1	24107.6	697.1	24553.5	697.1	445.93	697.1	24114.5	697.1	24554.4	697.1	439.93	697.1	24121.4	697.1	24555.9	697.1	434.416	697.1	24130.3	697.1	24559.4	697.1	429.1	697.1	24139.9	697.1	24563.5	697.1	423.645	697.1	24151.7	697.1	24569.3	697.1	417.686	697.1	24155.9	697.1	24566.9	697.1	411.039	697.1	24256	697.1	24732.5	697.1	476.559	697.1	24240.6	697.1	24614.6	697.1	373.967	697.1	24247.9	697.1	24614.2	697.1	366.281
697.2	23690	697.2	24307.6	697.2	617.631	697.2	23682.3	697.2	24272.8	697.2	590.455	697.2	23694.9	697.2	24268.8	697.2	573.98	697.2	23697.4	697.2	24266.5	697.2	569.08	697.2	23706.7	697.2	24282.4	697.2	575.721	697.2	23713.9	697.2	24296.3	697.2	582.381	697.2	23724.1	697.2	24318.4	697.2	594.33	697.2	23749.1	697.2	24356.7	697.2	607.687	697.2	23795.1	697.2	24405.2	697.2	610.09	697.2	23874.4	697.2	24480.3	697.2	605.908	697.2	23991.3	697.2	24575.4	697.2	584.047	697.2	24110.2	697.2	24759	697.2	648.721	697.2	24092.3	697.2	24574.1	697.2	481.707	697.2	24095.2	697.2	24557.9	697.2	462.746	697.2	24100.5	697.2	24553.4	697.2	452.949	697.2	24107.6	697.2	24553.5	697.2	445.93	697.2	24114.5	697.2	24554.4	697.2	439.926	697.2	24121.4	697.2	24555.9	697.2	434.41	697.2	24130.3	697.2	24559.4	697.2	429.096	697.2	24139.9	697.2	24563.5	697.2	423.639	697.2	24151.7	697.2	24569.3	697.2	417.68	697.2	24155.9	697.2	24566.9	697.2	411.035	697.2	24256	697.2	24732.5	697.2	476.555	697.2	24240.6	697.2	24614.6	697.2	373.961	697.2	24247.9	697.2	24614.2	697.2	366.277
697.3	23690	697.3	24307.6	697.3	617.631	697.3	23682.3	697.3	24272.8	697.3	590.459	697.3	23694.9	697.3	24268.8	697.3	573.99	697.3	23697.4	697.3	24266.5	697.3	569.08	697.3	23706.7	697.3	24282.4	697.3	575.721	697.3	23714	697.3	24296.3	697.3	582.381	697.3	23724.1	697.3	24318.4	697.3	594.336	697.3	23749.1	697.3	24356.7	697.3	607.68	697.3	23795.1	697.3	24405.2	697.3	610.09	697.3	23874.4	697.3	24480.3	697.3	605.908	697.3	23991.3	697.3	24575.4	697.3	584.031	697.3	24110.3	697.3	24758.9	697.3	648.709	697.3	24092.4	697.3	24574.1	697.3	481.701	697.3	24095.2	697.3	24557.9	697.3	462.74	697.3	24100.5	697.3	24553.4	697.3	452.959	697.3	24107.6	697.3	24553.5	697.3	445.926	697.3	24114.5	697.3	24554.4	697.3	439.92	697.3	24121.4	697.3	24555.9	697.3	434.42	697.3	24130.3	697.3	24559.4	697.3	429.09	697.3	24139.9	697.3	24563.6	697.3	423.65	697.3	24151.7	697.3	24569.4	697.3	417.686	697.3	24155.9	697.3	24566.9	697.3	411.029	697.3	24256	697.3	24732.5	697.3	476.539	697.3	24240.6	697.3	24614.6	697.3	373.967	697.3	24247.9	697.3	24614.2	697.3	366.271
697.4	23690	697.4	24307.6	697.4	617.627	697.4	23682.3	697.4	24272.8	697.4	590.459	697.4	23694.9	697.4	24268.8	697.4	573.986	697.4	23697.4	697.4	24266.5	697.4	569.09	697.4	23706.7	697.4	24282.4	697.4	575.717	697.4	23714	697.4	24296.3	697.4	582.386	697.4	23724.1	697.4	24318.4	697.4	594.33	697.4	23749.1	697.4	24356.7	697.4	607.676	697.4	23795.1	697.4	24405.2	697.4	610.086	697.4	23874.4	697.4	24480.3	697.4	605.895	697.4	23991.3	697.4	24575.4	697.4	584.031	697.4	24110.3	697.4	24758.9	697.4	648.705	697.4	24092.4	697.4	24574.1	697.4	481.707	697.4	24095.2	697.4	24557.9	697.4	462.736	697.4	24100.5	697.4	24553.4	697.4	452.955	697.4	24107.6	697.4	24553.5	697.4	445.92	697.4	24114.5	697.4	24554.4	697.4	439.916	697.4	24121.4	697.4	24555.9	697.4	434.41	697.4	24130.3	697.4	24559.4	697.4	429.09	697.4	24139.9	697.4	24563.6	697.4	423.65	697.4	24151.7	697.4	24569.4	697.4	417.68	697.4	24155.9	697.4	24566.9	697.4	411.029	697.4	24256	697.4	24732.5	697.4	476.539	697.4	24240.6	697.4	24614.6	697.4	373.961	697.4	24247.9	697.4	24614.2	697.4	366.268
697.5	23690	697.5	24307.6	697.5	617.621	697.5	23682.3	697.5	24272.8	697.5	590.455	697.5	23694.9	697.5	24268.8	697.5	573.98	697.5	23697.4	697.5	24266.5	697.5	569.086	697.5	23706.7	697.5	24282.4	697.5	575.721	697.5	23714	697.5	24296.3	697.5	582.379	697.5	23724.1	697.5	24318.4	697.5	594.33	697.5	23749.1	697.5	24356.7	697.5	607.67	697.5	23795.1	697.5	24405.2	697.5	610.08	697.5	23874.4	697.5	24480.3	697.5	605.889	697.5	23991.4	697.5	24575.4	697.5	584.031	697.5	24110.3	697.5	24758.9	697.5	648.699	697.5	24092.4	697.5	24574.1	697.5	481.701	697.5	24095.2	697.5	24557.9	697.5	462.74	697.5	24100.5	697.5	24553.4	697.5	452.949	697.5	24107.6	697.5	24553.5	697.5	445.92	697.5	24114.5	697.5	24554.4	697.5	439.91	697.5	24121.5	697.5	24555.9	697.5	434.42	697.5	24130.3	697.5	24559.4	697.5	429.1	697.5	24139.9	697.5	24563.6	697.5	423.65	697.5	24151.7	697.5	24569.4	697.5	417.689	697.5	24155.9	697.5	24566.9	697.5	411.029	697.5	24256	697.5	24732.5	697.5	476.525	697.5	24240.6	697.5	24614.6	697.5	373.961	697.5	24247.9	697.5	24614.2	697.5	366.271
697.6	23690	697.6	24307.6	697.6	617.621	697.6	23682.3	697.6	24272.8	697.6	590.449	697.6	23694.9	697.6	24268.9	697.6	573.986	697.6	23697.4	697.6	24266.5	697.6	569.08	697.6	23706.7	697.6	24282.4	697.6	575.721	697.6	23714	697.6	24296.3	697.6	582.379	697.6	23724.1	697.6	24318.4	697.6	594.336	697.6	23749.1	697.6	24356.7	697.6	607.67	697.6	23795.1	697.6	24405.2	697.6	610.08	697.6	23874.4	697.6	24480.3	697.6	605.889	697.6	23991.4	697.6	24575.4	697.6	584.027	697.6	24110.3	697.6	24758.9	697.6	648.689	697.6	24092.4	697.6	24574.1	697.6	481.701	697.6	24095.2	697.6	24557.9	697.6	462.74	697.6	24100.5	697.6	24553.4	697.6	452.959	697.6	24107.6	697.6	24553.5	697.6	445.926	697.6	24114.5	697.6	24554.4	697.6	439.91	697.6	24121.5	697.6	24555.9	697.6	434.415	697.6	24130.3	697.6	24559.4	697.6	429.1	697.6	24139.9	697.6	24563.6	697.6	423.66	697.6	24151.7	697.6	24569.4	697.6	417.686	697.6	24155.9	697.6	24566.9	697.6	411.035	697.6	24256	697.6	24732.5	697.6	476.51	697.6	24240.6	697.6	24614.6	697.6	373.961	697.6	24248	697.6	24614.2	697.6	366.271
697.7	23690	697.7	24307.6	697.7	617.627	697.7	23682.3	697.7	24272.8	697.7	590.449	697.7	23694.9	697.7	24268.9	697.7	573.979	697.7	23697.4	697.7	24266.5	697.7	569.086	697.7	23706.7	697.7	24282.4	697.7	575.717	697.7	23714	697.7	24296.3	697.7	582.389	697.7	23724.1	697.7	24318.4	697.7	594.33	697.7	23749.1	697.7	24356.7	697.7	607.666	697.7	23795.1	697.7	24405.2	697.7	610.07	697.7	23874.4	697.7	24480.3	697.7	605.875	697.7	23991.4	697.7	24575.4	697.7	584.021	697.7	24110.3	697.7	24758.9	697.7	648.686	697.7	24092.4	697.7	24574.1	697.7	481.697	697.7	24095.2	697.7	24557.9	697.7	462.736	697.7	24100.5	697.7	24553.4	697.7	452.955	697.7	24107.6	697.7	24553.5	697.7	445.92	697.7	24114.6	697.7	24554.4	697.7	439.91	697.7	24121.5	697.7	24555.9	697.7	434.408	697.7	24130.3	697.7	24559.4	697.7	429.096	697.7	24139.9	697.7	24563.6	697.7	423.66	697.7	24151.7	697.7	24569.4	697.7	417.68	697.7	24155.9	697.7	24566.9	697.7	411.029	697.7	24256	697.7	24732.5	697.7	476.51	697.7	24240.6	697.7	24614.6	697.7	373.966	697.7	24248	697.7	24614.2	697.7	366.267
697.8	23690	697.8	24307.6	697.8	617.621	697.8	23682.3	697.8	24272.8	697.8	590.445	697.8	23694.9	697.8	24268.9	697.8	573.984	697.8	23697.4	697.8	24266.5	697.8	569.08	697.8	23706.7	697.8	24282.4	697.8	575.721	697.8	23714	697.8	24296.3	697.8	582.385	697.8	23724.1	697.8	24318.4	697.8	594.33	697.8	23749.1	697.8	24356.7	697.8	607.66	697.8	23795.1	697.8	24405.2	697.8	610.066	697.8	23874.4	697.8	24480.3	697.8	605.869	697.8	23991.4	697.8	24575.4	697.8	584.006	697.8	24110.3	697.8	24758.9	697.8	648.68	697.8	24092.4	697.8	24574.1	697.8	481.691	697.8	24095.2	697.8	24557.9	697.8	462.73	697.8	24100.5	697.8	24553.4	697.8	452.949	697.8	24107.6	697.8	24553.5	697.8	445.916	697.8	24114.6	697.8	24554.4	697.8	439.905	697.8	24121.5	697.8	24555.9	697.8	434.408	697.8	24130.3	697.8	24559.4	697.8	429.102	697.8	24139.9	697.8	24563.6	697.8	423.656	697.8	24151.7	697.8	24569.4	697.8	417.68	697.8	24155.9	697.8	24566.9	697.8	411.029	697.8	24256	697.8	24732.5	697.8	476.5	697.8	24240.6	697.8	24614.6	697.8	373.959	697.8	24248	697.8	24614.2	697.8	366.26
697.9	23690	697.9	24307.6	697.9	617.621	697.9	23682.3	697.9	24272.8	697.9	590.439	697.9	23694.9	697.9	24268.9	697.9	573.979	697.9	23697.4	697.9	24266.5	697.9	569.09	697.9	23706.7	697.9	24282.4	697.9	575.721	697.9	23714	697.9	24296.4	697.9	582.389	697.9	23724.1	697.9	24318.4	697.9	594.34	697.9	23749.1	697.9	24356.7	697.9	607.66	697.9	23795.1	697.9	24405.2	697.9	610.061	697.9	23874.4	697.9	24480.3	697.9	605.865	697.9	23991.4	697.9	24575.4	697.9	583.995	697.9	24110.3	697.9	24758.9	697.9	648.676	697.9	24092.4	697.9	24574.1	697.9	481.691	697.9	24095.2	697.9	24557.9	697.9	462.73	697.9	24100.5	697.9	24553.4	697.9	452.949	697.9	24107.6	697.9	24553.5	697.9	445.91	697.9	24114.6	697.9	24554.5	697.9	439.91	697.9	24121.5	697.9	24555.9	697.9	434.404	697.9	24130.3	697.9	24559.4	697.9	429.102	697.9	24139.9	697.9	24563.6	697.9	423.65	697.9	24151.7	697.9	24569.4	697.9	417.688	697.9	24155.9	697.9	24566.9	697.9	411.029	697.9	24256	697.9	24732.5	697.9	476.496	697.9	24240.6	697.9	24614.6	697.9	373.959	697.9	24248	697.9	24614.2	697.9	366.26
698	23690	698	24307.6	698	617.617	698	23682.3	698	24272.8	698	590.439	698	23694.9	698	24268.9	698	573.979	698	23697.4	698	24266.5	698	569.09	698	23706.7	698	24282.4	698	575.717	698	23714	698	24296.4	698	582.389	698	23724.1	698	24318.4	698	594.34	698	23749.1	698	24356.7	698	607.66	698	23795.1	698	24405.2	698	610.061	698	23874.4	698	24480.3	698	605.85	698	23991.4	698	24575.4	698	583.988	698	24110.3	698	24758.9	698	648.66	698	24092.4	698	24574.1	698	481.691	698	24095.2	698	24557.9	698	462.736	698	24100.5	698	24553.4	698	452.955	698	24107.6	698	24553.5	698	445.906	698	24114.6	698	24554.5	698	439.906	698	24121.5	698	24555.9	698	434.398	698	24130.3	698	24559.4	698	429.098	698	24139.9	698	24563.6	698	423.65	698	24151.7	698	24569.4	698	417.682	698	24155.9	698	24566.9	698	411.039	698	24256	698	24732.5	698	476.49	698	24240.6	698	24614.6	698	373.959	698	24248	698	24614.2	698	366.256
698.1	23690	698.1	24307.6	698.1	617.611	698.1	23682.3	698.1	24272.8	698.1	590.449	698.1	23694.9	698.1	24268.9	698.1	573.975	698.1	23697.4	698.1	24266.5	698.1	569.096	698.1	23706.7	698.1	24282.4	698.1	575.721	698.1	23714	698.1	24296.4	698.1	582.395	698.1	23724.1	698.1	24318.4	698.1	594.34	698.1	23749.1	698.1	24356.7	698.1	607.656	698.1	23795.1	698.1	24405.2	698.1	610.061	698.1	23874.4	698.1	24480.3	698.1	605.846	698.1	23991.4	698.1	24575.4	698.1	583.979	698.1	24110.3	698.1	24758.9	698.1	648.66	698.1	24092.4	698.1	24574.1	698.1	481.687	698.1	24095.2	698.1	24557.9	698.1	462.726	698.1	24100.5	698.1	24553.4	698.1	452.949	698.1	24107.6	698.1	24553.5	698.1	445.91	698.1	24114.6	698.1	24554.5	698.1	439.9	698.1	24121.5	698.1	24555.9	698.1	434.41	698.1	24130.3	698.1	24559.4	698.1	429.102	698.1	24139.9	698.1	24563.6	698.1	423.656	698.1	24151.7	698.1	24569.4	698.1	417.682	698.1	24155.9	698.1	24566.9	698.1	411.039	698.1	24256	698.1	24732.5	698.1	476.49	698.1	24240.6	698.1	24614.6	698.1	373.959	698.1	24248	698.1	24614.2	698.1	366.25
