Cycle=1_Fc=1_X	Cycle=1_Fc=1_Y	Cycle=1_Fc=2_X	Cycle=1_Fc=2_Y
36917	21520.1	36917	21280
36918	21520.1	36918	21280
36919	21520.1	36919	21280
36920	21520.1	36920	21280
36921	21520.1	36921	21279.9
36922	21520.1	36922	21279.9
36923	21520.1	36923	21279.9
36924	21520.1	36924	21279.9
36925	21520.1	36925	21279.9
36926	21520.1	36926	21279.9
36927	21520.1	36927	21280
36928	21520.1	36928	21280
36929	21520.1	36929	21280
36930	21520.1	36930	21280
36931	21520.1	36931	21280
36932	21520.1	36932	21280
36933	21520.2	36933	21280
36934	21520.2	36934	21280
36935	21520.2	36935	21280
36936	21520.2	36936	21280
36937	21520.2	36937	21280
36938	21520.2	36938	21280
36939	21520.2	36939	21280
36940	21520.2	36940	21280
36941	21520.2	36941	21280
36942	21520.2	36942	21280
36943	21520.2	36943	21280
36944	21520.2	36944	21280
36945	21520.2	36945	21280
36946	21520.2	36946	21280
36947	21520.2	36947	21280
36948	21520.2	36948	21280
36949	21520.2	36949	21280
36950	21520.2	36950	21280
36951	21520.2	36951	21280
36952	21520.2	36952	21280
36953	21520.2	36953	21280
36954	21520.2	36954	21280
36955	21520.2	36955	21280
36956	21520.2	36956	21280
36957	21520.2	36957	21280
36958	21520.2	36958	21280
36959	21520.2	36959	21280
36960	21520.2	36960	21280
36961	21520.2	36961	21280
36962	21520.2	36962	21280
36963	21520.2	36963	21280
36964	21520.2	36964	21280
36965	21520.2	36965	21280
36966	21520.2	36966	21280
36967	21520.2	36967	21280
36968	21520.2	36968	21280
36969	21520.2	36969	21280
36970	21520.2	36970	21280
36971	21520.2	36971	21280
36972	21520.2	36972	21280
36973	21520.2	36973	21280
36974	21520.2	36974	21280
36975	21520.2	36975	21280
36976	21520.3	36976	21280
36977	21520.3	36977	21280
36978	21520.3	36978	21280
36979	21520.3	36979	21280
36980	21520.3	36980	21280
36981	21520.3	36981	21280
36982	21520.3	36982	21280
36983	21520.3	36983	21280
36984	21520.3	36984	21280
36985	21520.3	36985	21280
36986	21520.3	36986	21280
36987	21520.3	36987	21280
36988	21520.3	36988	21280
36989	21520.3	36989	21280
36990	21520.3	36990	21280
36991	21520.3	36991	21280
36992	21520.3	36992	21280
36993	21520.3	36993	21280
36994	21520.3	36994	21280
36995	21520.3	36995	21280
36996	21520.3	36996	21280
36997	21520.3	36997	21280
36998	21520.4	36998	21280
36999	21520.4	36999	21280
37000	21520.4	37000	21280
37001	21520.4	37001	21280
37002	21520.4	37002	21280
37003	21520.3	37003	21280
37004	21520.3	37004	21280
37005	21520.3	37005	21280
37006	21520.3	37006	21280
37007	21520.3	37007	21280
37008	21520.3	37008	21280
37009	21520.3	37009	21280
37010	21520.3	37010	21280
37011	21520.3	37011	21280
37012	21520.3	37012	21280
37013	21520.3	37013	21280
37014	21520.3	37014	21280
37015	21520.4	37015	21280
37016	21520.4	37016	21280
37017	21520.4	37017	21280
37018	21520.4	37018	21280
37019	21520.4	37019	21280
37020	21520.4	37020	21280
37021	21520.4	37021	21280
37022	21520.4	37022	21280.1
37023	21520.4	37023	21280.1
37024	21520.4	37024	21280
37025	21520.4	37025	21280
37026	21520.4	37026	21280
37027	21520.4	37027	21280
37028	21520.4	37028	21280
37029	21520.4	37029	21280
37030	21520.4	37030	21280.1
37031	21520.5	37031	21280.1
37032	21520.5	37032	21280.1
37033	21520.5	37033	21280.1
37034	21520.5	37034	21280.1
37035	21520.5	37035	21280.1
37036	21520.5	37036	21280.1
37037	21520.5	37037	21280.1
37038	21520.5	37038	21280.1
37039	21520.5	37039	21280.1
37040	21520.5	37040	21280.1
37041	21520.5	37041	21280.1
37042	21520.5	37042	21280.1
37043	21520.5	37043	21280.1
37044	21520.5	37044	21280.1
37045	21520.5	37045	21280.1
37046	21520.5	37046	21280.1
37047	21520.5	37047	21280.1
37048	21520.5	37048	21280.1
37049	21520.5	37049	21280.1
37050	21520.5	37050	21280.1
37051	21520.5	37051	21280.1
37052	21520.5	37052	21280.1
37053	21520.5	37053	21280.1
37054	21520.5	37054	21280.1
37055	21520.5	37055	21280.1
37056	21520.5	37056	21280.1
37057	21520.5	37057	21280.1
37058	21520.5	37058	21280.1
37059	21520.5	37059	21280.1
37060	21520.5	37060	21280.1
37061	21520.5	37061	21280.1
37062	21520.5	37062	21280
37063	21520.5	37063	21280
37064	21520.5	37064	21280
37065	21520.5	37065	21280
37066	21520.5	37066	21280
37067	21520.5	37067	21280
37068	21520.5	37068	21280.1
37069	21520.5	37069	21280.1
37070	21520.4	37070	21280.1
37071	21520.4	37071	21280.1
37072	21520.4	37072	21280.1
37073	21520.4	37073	21280.1
37074	21520.4	37074	21280
37075	21520.4	37075	21280
37076	21520.4	37076	21280
37077	21520.4	37077	21280
37078	21520.5	37078	21280.1
37079	21520.5	37079	21280.1
37080	21520.5	37080	21280.1
37081	21520.5	37081	21280.1
37082	21520.5	37082	21280.1
37083	21520.5	37083	21280.1
37084	21520.5	37084	21280.1
37085	21520.5	37085	21280.1
37086	21520.5	37086	21280.1
37087	21520.5	37087	21280.1
37088	21520.4	37088	21280.1
37089	21520.4	37089	21280.1
37090	21520.5	37090	21280.1
37091	21520.5	37091	21280.1
37092	21520.5	37092	21280.1
37093	21520.5	37093	21280.1
37094	21520.5	37094	21280.1
37095	21520.5	37095	21280.1
37096	21520.5	37096	21280.1
37097	21520.5	37097	21280.1
37098	21520.5	37098	21280.1
37099	21520.5	37099	21280.1
37100	21520.5	37100	21280.1
37101	21520.5	37101	21280.1
37102	21520.5	37102	21280.1
37103	21520.5	37103	21280.1
37104	21520.5	37104	21280.1
37105	21520.5	37105	21280.1
37106	21520.5	37106	21280.1
37107	21520.5	37107	21280.1
37108	21520.5	37108	21280.1
37109	21520.5	37109	21280.1
37110	21520.5	37110	21280.1
37111	21520.5	37111	21280
37112	21520.5	37112	21280
37113	21520.5	37113	21280
37114	21520.5	37114	21280
37115	21520.5	37115	21280
37116	21520.5	37116	21280
37117	21520.5	37117	21280
37118	21520.5	37118	21280
37119	21520.5	37119	21280
37120	21520.5	37120	21280.1
37121	21520.5	37121	21280.1
37122	21520.5	37122	21280.1
37123	21520.5	37123	21280.1
37124	21520.5	37124	21280.1
37125	21520.5	37125	21280.1
37126	21520.5	37126	21280.1
37127	21520.6	37127	21280.1
37128	21520.6	37128	21280.1
37129	21520.6	37129	21280.1
37130	21520.6	37130	21280.1
37131	21520.6	37131	21280.1
37132	21520.6	37132	21280.1
37133	21520.5	37133	21280.1
37134	21520.5	37134	21280.1
37135	21520.5	37135	21280.1
37136	21520.5	37136	21280.1
37137	21520.5	37137	21280.1
37138	21520.6	37138	21280.1
37139	21520.6	37139	21280.1
37140	21520.6	37140	21280.1
37141	21520.6	37141	21280.1
37142	21520.5	37142	21280.1
37143	21520.5	37143	21280
37144	21520.5	37144	21280
37145	21520.6	37145	21280
37146	21520.6	37146	21280
37147	21520.6	37147	21280.1
37148	21520.6	37148	21280.1
37149	21520.6	37149	21280.1
37150	21520.6	37150	21280.1
37151	21520.6	37151	21280.1
37152	21520.6	37152	21280.1
37153	21520.6	37153	21280.1
37154	21520.6	37154	21280.1
37155	21520.6	37155	21280.1
37156	21520.6	37156	21280.1
37157	21520.6	37157	21280.1
37158	21520.6	37158	21280.1
37159	21520.6	37159	21280.1
37160	21520.6	37160	21280.1
37161	21520.5	37161	21280.1
37162	21520.6	37162	21280.1
37163	21520.6	37163	21280.1
37164	21520.6	37164	21280.1
37165	21520.6	37165	21280.1
37166	21520.6	37166	21280.1
37167	21520.6	37167	21280.1
37168	21520.6	37168	21280.1
37169	21520.5	37169	21280.1
37170	21520.5	37170	21280.1
37171	21520.5	37171	21280.1
37172	21520.5	37172	21280
37173	21520.5	37173	21280
37174	21520.5	37174	21280
37175	21520.5	37175	21280
37176	21520.5	37176	21280
37177	21520.5	37177	21280
37178	21520.5	37178	21280
37179	21520.5	37179	21280
37180	21520.5	37180	21280
37181	21520.5	37181	21280
37182	21520.5	37182	21280
37183	21520.5	37183	21280
37184	21520.6	37184	21280
37185	21520.6	37185	21280
37186	21520.5	37186	21280
37187	21520.5	37187	21280
37188	21520.5	37188	21280
37189	21520.5	37189	21280
37190	21520.5	37190	21280
37191	21520.5	37191	21280
37192	21520.5	37192	21280
37193	21520.5	37193	21280
37194	21520.6	37194	21280
37195	21520.6	37195	21280
37196	21520.5	37196	21280
37197	21520.5	37197	21280
37198	21520.5	37198	21280
37199	21520.5	37199	21280
37200	21520.5	37200	21280
37201	21520.5	37201	21280
37202	21520.5	37202	21280
37203	21520.5	37203	21280
37204	21520.5	37204	21280
37205	21520.5	37205	21280
37206	21520.5	37206	21280
37207	21520.5	37207	21280
37208	21520.5	37208	21280
37209	21520.5	37209	21280
37210	21520.6	37210	21280
37211	21520.6	37211	21280
37212	21520.6	37212	21280
37213	21520.6	37213	21280.1
37214	21520.6	37214	21280.1
37215	21520.6	37215	21280.1
37216	21520.6	37216	21280.1
37217	21520.6	37217	21280.1
37218	21520.6	37218	21280.1
37219	21520.6	37219	21280.1
37220	21520.6	37220	21280
37221	21520.6	37221	21280
37222	21520.6	37222	21280
37223	21520.6	37223	21280
37224	21520.6	37224	21280
37225	21520.6	37225	21280
37226	21520.6	37226	21280
37227	21520.6	37227	21280
37228	21520.6	37228	21280
37229	21520.5	37229	21280
37230	21520.5	37230	21280
37231	21520.5	37231	21280
37232	21520.6	37232	21280
37233	21520.6	37233	21280
37234	21520.6	37234	21280
37235	21520.6	37235	21280
37236	21520.6	37236	21280
37237	21520.6	37237	21280.1
37238	21520.6	37238	21280.1
37239	21520.6	37239	21280
37240	21520.6	37240	21280
37241	21520.5	37241	21280
37242	21520.5	37242	21280
37243	21520.5	37243	21280
37244	21520.5	37244	21280
37245	21520.5	37245	21280
37246	21520.5	37246	21280
37247	21520.5	37247	21280
37248	21520.6	37248	21280.1
37249	21520.6	37249	21280.1
37250	21520.6	37250	21280.1
37251	21520.6	37251	21280.1
37252	21520.6	37252	21280.1
37253	21520.6	37253	21280.1
37254	21520.6	37254	21280.1
37255	21520.6	37255	21280.1
37256	21520.6	37256	21280
37257	21520.6	37257	21280
37258	21520.5	37258	21280
37259	21520.5	37259	21280
37260	21520.5	37260	21280
37261	21520.5	37261	21280
37262	21520.5	37262	21280
37263	21520.5	37263	21280
37264	21520.5	37264	21280
37265	21520.5	37265	21280
37266	21520.5	37266	21280
37267	21520.5	37267	21280
37268	21520.5	37268	21280
37269	21520.5	37269	21280
37270	21520.5	37270	21280
37271	21520.5	37271	21280
37272	21520.5	37272	21280
37273	21520.5	37273	21280
37274	21520.5	37274	21280
37275	21520.5	37275	21280
37276	21520.5	37276	21280
37277	21520.5	37277	21280
37278	21520.5	37278	21280
37279	21520.5	37279	21280
37280	21520.5	37280	21280
37281	21520.5	37281	21280
37282	21520.5	37282	21280
37283	21520.6	37283	21280
37284	21520.6	37284	21280
37285	21520.6	37285	21280
37286	21520.6	37286	21280
37287	21520.6	37287	21280
37288	21520.6	37288	21280
37289	21520.6	37289	21280
37290	21520.6	37290	21280
37291	21520.6	37291	21280
37292	21520.6	37292	21280
37293	21520.6	37293	21280.1
37294	21520.6	37294	21280.1
37295	21520.6	37295	21280.1
37296	21520.6	37296	21280.1
37297	21520.6	37297	21280.1
37298	21520.7	37298	21280.1
37299	21520.6	37299	21280.1
37300	21520.6	37300	21280.1
37301	21520.6	37301	21280.1
37302	21520.6	37302	21280.1
37303	21520.6	37303	21280
37304	21520.6	37304	21280
37305	21520.6	37305	21280
37306	21520.6	37306	21280
37307	21520.6	37307	21280
37308	21520.6	37308	21280
37309	21520.6	37309	21280
37310	21520.6	37310	21280.1
37311	21520.6	37311	21280.1
37312	21520.6	37312	21280.1
37313	21520.6	37313	21280.1
37314	21520.6	37314	21280.1
37315	21520.6	37315	21280.1
37316	21520.6	37316	21280
37317	21520.6	37317	21280
37318	21520.6	37318	21280
37319	21520.6	37319	21280
37320	21520.6	37320	21280
37321	21520.6	37321	21280
37322	21520.6	37322	21280
37323	21520.6	37323	21280.1
37324	21520.6	37324	21280.1
37325	21520.6	37325	21280.1
37326	21520.6	37326	21280.1
37327	21520.6	37327	21280.1
37328	21520.7	37328	21280.1
37329	21520.7	37329	21280.1
37330	21520.7	37330	21280.1
37331	21520.7	37331	21280.1
37332	21520.7	37332	21280.1
37333	21520.7	37333	21280
37334	21520.7	37334	21280
37335	21520.6	37335	21280
37336	21520.6	37336	21280
37337	21520.6	37337	21280
37338	21520.6	37338	21280
37339	21520.6	37339	21280
37340	21520.6	37340	21280
37341	21520.6	37341	21280
37342	21520.6	37342	21280
37343	21520.6	37343	21280
37344	21520.6	37344	21280
37345	21520.6	37345	21280
37346	21520.6	37346	21280
37347	21520.6	37347	21280
37348	21520.6	37348	21280
37349	21520.6	37349	21280
37350	21520.6	37350	21280
37351	21520.6	37351	21280
37352	21520.6	37352	21280
37353	21520.6	37353	21280
37354	21520.6	37354	21280
37355	21520.7	37355	21280
37356	21520.6	37356	21280
37357	21520.7	37357	21280
37358	21520.6	37358	21280
37359	21520.6	37359	21280
37360	21520.6	37360	21280
37361	21520.6	37361	21280
37362	21520.6	37362	21280
37363	21520.6	37363	21280
37364	21520.6	37364	21280
37365	21520.6	37365	21280
37366	21520.6	37366	21280
37367	21520.6	37367	21280
37368	21520.6	37368	21280
37369	21520.6	37369	21280
37370	21520.6	37370	21280
37371	21520.6	37371	21280
37372	21520.6	37372	21280
37373	21520.6	37373	21280
37374	21520.6	37374	21280
37375	21520.6	37375	21280
37376	21520.7	37376	21280
37377	21520.7	37377	21280
37378	21520.7	37378	21280
37379	21520.7	37379	21280
37380	21520.7	37380	21280
37381	21520.7	37381	21280
37382	21520.7	37382	21280
37383	21520.7	37383	21280
37384	21520.7	37384	21280
37385	21520.7	37385	21280
37386	21520.7	37386	21280
37387	21520.7	37387	21280
37388	21520.6	37388	21280
37389	21520.6	37389	21280
37390	21520.6	37390	21280
37391	21520.6	37391	21280
37392	21520.6	37392	21280
37393	21520.6	37393	21280
37394	21520.6	37394	21280
37395	21520.6	37395	21280
37396	21520.6	37396	21280
37397	21520.6	37397	21280
37398	21520.7	37398	21280
37399	21520.7	37399	21280
37400	21520.7	37400	21280
37401	21520.7	37401	21280
37402	21520.7	37402	21280
37403	21520.7	37403	21280
37404	21520.6	37404	21280
37405	21520.6	37405	21280
37406	21520.6	37406	21280
37407	21520.7	37407	21280
37408	21520.7	37408	21280
37409	21520.7	37409	21280
37410	21520.7	37410	21280
37411	21520.7	37411	21280
37412	21520.7	37412	21280
37413	21520.7	37413	21280
37414	21520.7	37414	21280
37415	21520.7	37415	21280
37416	21520.7	37416	21280
37417	21520.7	37417	21280
37418	21520.7	37418	21280
37419	21520.7	37419	21280
37420	21520.7	37420	21280
37421	21520.7	37421	21280
37422	21520.7	37422	21280
37423	21520.7	37423	21280
37424	21520.7	37424	21280
37425	21520.7	37425	21280
37426	21520.7	37426	21280
37427	21520.7	37427	21280
37428	21520.7	37428	21280
37429	21520.7	37429	21280
37430	21520.7	37430	21280
37431	21520.7	37431	21280.1
37432	21520.7	37432	21280.1
37433	21520.7	37433	21280.1
37434	21520.7	37434	21280.1
37435	21520.7	37435	21280.1
37436	21520.7	37436	21280.1
37437	21520.7	37437	21280.1
37438	21520.7	37438	21280.1
37439	21520.6	37439	21280.1
37440	21520.6	37440	21280.1
37441	21520.6	37441	21280.1
37442	21520.6	37442	21280.1
37443	21520.6	37443	21280.1
37444	21520.6	37444	21280.1
37445	21520.6	37445	21280.1
37446	21520.7	37446	21280.1
37447	21520.7	37447	21280.1
37448	21520.6	37448	21280.1
37449	21520.6	37449	21280.1
37450	21520.6	37450	21280.1
37451	21520.6	37451	21280.1
37452	21520.6	37452	21280.1
37453	21520.6	37453	21280.1
37454	21520.6	37454	21280.1
37455	21520.7	37455	21280.1
37456	21520.7	37456	21280.1
37457	21520.7	37457	21280.1
37458	21520.7	37458	21280.1
37459	21520.7	37459	21280.1
37460	21520.7	37460	21280.1
37461	21520.7	37461	21280.1
37462	21520.7	37462	21280.1
37463	21520.7	37463	21280.1
37464	21520.7	37464	21280.1
37465	21520.7	37465	21280.1
37466	21520.7	37466	21280.1
37467	21520.7	37467	21280.1
37468	21520.7	37468	21280.1
37469	21520.7	37469	21280.1
37470	21520.7	37470	21280.1
37471	21520.7	37471	21280.1
37472	21520.6	37472	21280.1
37473	21520.6	37473	21280.1
37474	21520.6	37474	21280.1
37475	21520.7	37475	21280.1
37476	21520.7	37476	21280.1
37477	21520.7	37477	21280.1
37478	21520.7	37478	21280.1
37479	21520.7	37479	21280.1
37480	21520.7	37480	21280.1
37481	21520.7	37481	21280.1
37482	21520.7	37482	21280.1
37483	21520.7	37483	21280.1
37484	21520.7	37484	21280.1
37485	21520.7	37485	21280.1
37486	21520.7	37486	21280.1
37487	21520.6	37487	21280
37488	21520.6	37488	21280
37489	21520.6	37489	21280
37490	21520.6	37490	21280
37491	21520.6	37491	21280
37492	21520.6	37492	21280
37493	21520.6	37493	21280
37494	21520.6	37494	21280
37495	21520.6	37495	21280
37496	21520.6	37496	21280
37497	21520.6	37497	21280
37498	21520.6	37498	21280
37499	21520.6	37499	21280
37500	21520.6	37500	21280
37501	21520.6	37501	21280
37502	21520.6	37502	21280
37503	21520.6	37503	21280
37504	21520.6	37504	21280
37505	21520.6	37505	21280
37506	21520.6	37506	21279.9
37507	21520.6	37507	21279.9
37508	21520.6	37508	21279.9
37509	21520.6	37509	21279.9
37510	21520.6	37510	21279.9
37511	21520.6	37511	21279.9
37512	21520.6	37512	21279.9
37513	21520.6	37513	21280
37514	21520.6	37514	21280
37515	21520.6	37515	21280
37516	21520.6	37516	21280
37517	21520.6	37517	21280
37518	21520.6	37518	21280
37519	21520.6	37519	21280
37520	21520.6	37520	21280
37521	21520.6	37521	21280
37522	21520.6	37522	21280
37523	21520.6	37523	21280
37524	21520.6	37524	21280
37525	21520.6	37525	21280
37526	21520.6	37526	21280
37527	21520.6	37527	21280
37528	21520.6	37528	21280
37529	21520.6	37529	21280
37530	21520.6	37530	21280
37531	21520.6	37531	21280
37532	21520.6	37532	21280
37533	21520.6	37533	21280
37534	21520.6	37534	21280
37535	21520.6	37535	21280
37536	21520.6	37536	21280
37537	21520.6	37537	21280
37538	21520.7	37538	21280
37539	21520.7	37539	21280
37540	21520.7	37540	21280
37541	21520.7	37541	21280
37542	21520.7	37542	21280
37543	21520.7	37543	21280
37544	21520.6	37544	21280
37545	21520.6	37545	21280
37546	21520.6	37546	21280
37547	21520.6	37547	21280
37548	21520.6	37548	21280
37549	21520.6	37549	21280
37550	21520.7	37550	21280
37551	21520.7	37551	21280
37552	21520.7	37552	21280
37553	21520.7	37553	21280
37554	21520.7	37554	21280
37555	21520.7	37555	21280
37556	21520.7	37556	21280.1
37557	21520.7	37557	21280
37558	21520.7	37558	21280
37559	21520.7	37559	21280
37560	21520.7	37560	21280
37561	21520.7	37561	21280
37562	21520.7	37562	21280
37563	21520.7	37563	21280
37564	21520.7	37564	21280
37565	21520.7	37565	21280
37566	21520.7	37566	21280
37567	21520.7	37567	21280
37568	21520.7	37568	21280
37569	21520.7	37569	21280
37570	21520.7	37570	21280
37571	21520.7	37571	21280
37572	21520.7	37572	21280
37573	21520.7	37573	21280
37574	21520.7	37574	21280
37575	21520.7	37575	21280
37576	21520.7	37576	21280
37577	21520.7	37577	21280.1
37578	21520.7	37578	21280.1
37579	21520.7	37579	21280.1
37580	21520.7	37580	21280.1
37581	21520.7	37581	21280.1
37582	21520.7	37582	21280.1
37583	21520.7	37583	21280.1
37584	21520.7	37584	21280
37585	21520.7	37585	21280
37586	21520.7	37586	21280
37587	21520.7	37587	21280.1
37588	21520.7	37588	21280.1
37589	21520.7	37589	21280.1
37590	21520.7	37590	21280.1
37591	21520.7	37591	21280.1
37592	21520.7	37592	21280.1
37593	21520.7	37593	21280.1
37594	21520.7	37594	21280.1
37595	21520.7	37595	21280.1
37596	21520.7	37596	21280
37597	21520.7	37597	21280
37598	21520.7	37598	21280
37599	21520.7	37599	21280
37600	21520.7	37600	21280
37601	21520.7	37601	21280
37602	21520.7	37602	21280
37603	21520.7	37603	21280
37604	21520.7	37604	21280
